code,year,ind,Audit_firm,Auditor,Kam_num,Ind_spec,Length_1,Specificity1_1,Specificity2,Similarity,Big4,Big8,Audit_tenure,Audit_spec1,Gender,Auditor_tenure,Auditor_spec1,Partner,Ccp,Degree,Rep,Major,License,Roa,Bm,Quick,Leverage,Recvinv,Otherrec,Size,Growth,Loss,Age,Cfo,Audittype,Audit_spec2,Auditor_spec2,Length_2,Specificity1_2
403,2018,C27,大华,沈秀云,2,1,7.1292975,4.3174881,0.06009615,0.37832576,0,1,1,1,1,8,0,0,0,1,1,1,1,0.056878,0.191966,0.543502,0.529828,0.39465118,0.02119787,20.999045,0.25455319,0,22,0.08852352,0,0,0,6.4361504,3.6243409
404,2017,C34,信永中和,范大洋,2,1,7.4442486,5.4293456,0.13333333,0.36266667,0,1,9,1,0,18,0,0,0,1,0,0,1,0.021256,2.27926,1.06115,0.602868,0.25110095,0.00454708,23.023668,0.16496868,0,21,-0.01625809,1,0,0,6.7511015,4.7361984
404,2018,C34,信永中和,王莉,2,1,7.037906,4.3567088,0.06848112,0.72914286,0,1,10,1,1,10,0,0,0,0,0,1,1,0.016226,3.75722,1.15326,0.582463,0.25939641,0.00360144,23.035201,0.09818733,0,22,0.01707416,1,0,0,6.3447588,3.6635616
407,2018,D45,大信,于仁强,2,0,6.7345917,4.7791235,0.14149822,0.377,0,1,10,0,0,9,1,0,0,1,0,0,1,0.028301,1.95784,0.579699,0.574102,0.11941298,0.02855459,22.583778,0.22148651,0,22,0.04417944,1,0,1,6.0414445,4.0859763
408,2017,C26,瑞华,倪云清,2,1,7.1180162,4.6151205,0.08184765,0.36704779,0,1,2,1,1,7,1,0,1,1,0,1,1,0.157134,0.219457,2.78803,0.156207,0.13965678,0.00142163,22.770265,0.2191009,0,21,-0.00858142,1,1,1,6.424869,3.9219733
408,2018,C26,瑞华,潘守卫,2,1,6.9555926,4.5432948,0.08960915,0.75360457,0,1,3,1,0,8,1,0,1,1,0,0,1,0.090584,0.433795,2.28305,0.192072,0.18079691,0.07512349,22.995813,0.03192176,0,22,0.13140375,0,1,0,6.2624454,3.8501476
410,2018,C34,大华,李甜甜,1,1,5.9989366,3.7612001,0.10669975,0.71266667,0,1,8,0,1,3,1,0,0,1,0,0,1,-0.042373,4.22192,0.518484,0.885828,0.53450419,0.00119278,23.738427,0.1970895,1,22,-0.00279094,0,0,1,5.9989366,3.7612001
413,2018,C39,中兴财光华,孟晓光,2,1,7.3708602,4.6913479,0.0685966,0.3575,0,0,7,0,0,8,1,0,0,1,0,1,1,0.031261,2.86259,1.54171,0.539472,0.24613561,0.01551462,25.007902,0.62731353,0,22,0.00534958,1,0,1,6.677713,3.9982007
417,2017,F52,大华,沈素莹,3,1,7.4552985,5.1929569,0.10410642,0.479,0,1,7,0,1,17,0,0,0,1,0,1,1,0.02931,1.60421,0.791118,0.572341,0.14904701,0.00941091,23.035438,0.06718181,0,21,0.06280746,1,0,0,6.3566862,4.0943446
417,2018,F52,大华,李静,2,1,7.0783416,4.7361984,0.09612142,0.36925,0,1,8,0,1,21,0,1,0,1,0,1,1,0.029851,3.11282,0.718623,0.575794,0.16797353,0.0112126,23.075751,0.02810668,0,22,0.06590345,1,0,0,6.3851944,4.0430513
418,2017,C38,普华永道中天,蔡秀娟,1,1,6.4361504,3.9512437,0.08333333,0.77533333,1,0,3,1,1,7,1,0,0,1,0,0,1,0.080063,0.576198,1.34196,0.614859,0.17421583,0.00221312,23.783775,0.30914056,0,20,0.09446593,1,0,1,6.4361504,3.9512437
418,2018,C38,普华永道中天,张晓莹,1,1,6.424869,3.7135721,0.06645057,0.78733333,1,0,4,1,1,5,1,0,0,1,1,1,1,0.090442,0.91958,1.44881,0.586257,0.15755015,0.00992943,23.882897,0.10531971,0,21,0.11140413,1,0,0,6.424869,3.7135721
419,2017,F52,天健,蒋玲玲,2,1,6.8490663,4.8903491,0.14103924,0.3805,0,1,9,1,1,7,0,0,0,1,0,0,1,0.035488,1.25969,1.0328,0.470669,0.07459777,0.00614441,22.147918,0.03965988,0,21,0.06204369,1,0,0,6.1559191,4.1972019
419,2018,F52,天健,赵娇,2,1,7.161622,4.7621739,0.09076804,0.40260714,0,1,10,1,1,9,1,0,1,1,0,0,1,0.034157,2.22178,1.16582,0.394411,0.06667985,0.00382151,22.318098,-0.04052723,0,22,-0.00671557,1,0,1,6.4684748,4.0690268
422,2018,C26,大信,汤萍,1,0,6.7417007,3.8918203,0.05785124,0.877,0,1,10,1,1,9,1,0,0,0,0,0,1,0.013121,7.16021,0.242438,0.885828,0.06790218,0.0123972,23.898288,0.0716681,0,22,0.00693698,1,0,1,6.7417007,3.8918203
423,2017,C27,德勤华永,隋传旭,2,1,6.5750758,4.6821312,0.15062762,0.3915,1,0,4,0,0,8,0,0,1,1,0,1,1,0.165158,0.31397,2.47121,0.202369,0.33222719,0.0047805,23.239027,0.16703854,0,21,0.14199943,1,0,0,5.8819287,3.988984
423,2018,C27,安永华明,杨林,2,1,6.926577,4.1108739,0.05986261,0.7735,1,0,1,0,0,11,0,1,1,1,0,1,1,0.150441,0.536212,3.00141,0.183198,0.30779942,0.00382656,23.352991,-0.0046151,0,22,0.07275069,1,0,0,6.2334299,3.4177267
488,2017,C22,瑞华,王宗佩,3,1,7.6975753,4.9698133,0.06536541,0.49483333,0,1,5,1,0,10,1,0,0,1,0,0,1,0.035588,3.57192,0.758008,0.713381,0.09172706,0.00510045,25.383161,0.30600234,0,17,0.000225,1,1,1,6.5989631,3.871201
488,2018,C22,瑞华,江磊,3,1,7.8422788,5.2203558,0.072663,0.48488889,0,1,6,1,0,1,1,0,0,1,0,0,1,0.024352,7.05338,0.670785,0.754349,0.09662051,0.02025361,25.38026,-0.02024594,0,18,0.13387615,1,1,1,6.7436665,4.1217435
498,2017,E48,信永中和,吕玉磊,2,1,6.961296,3.8066625,0.04265403,0.37616667,0,1,2,0,0,13,1,0,0,1,0,0,1,0.032784,2.35572,0.765216,0.769372,0.62566142,0.03207968,23.592685,0.5200368,0,20,0.0131866,1,0,0,6.2681489,3.1135153
498,2018,E48,信永中和,吕玉磊,2,1,6.9402225,3.1354942,0.02885408,0.37633333,0,1,3,0,0,14,1,0,0,1,0,0,1,0.028341,4.21523,0.699004,0.733793,0.49708601,0.02046702,23.896789,0.19246709,0,21,0.03474467,1,0,0,6.2470753,2.442347
501,2017,F52,中审众环,尹国保,1,1,6.4861608,4.2046926,0.10213415,0.7286,0,0,3,1,0,2,1,0,0,1,0,0,1,0.068887,1.46824,0.291506,0.601671,0.12573271,0.01011784,23.614744,0.02444691,0,25,0.0143452,1,0,1,6.4861608,4.2046926
501,2018,F52,中审众环,尹国保,1,1,6.4583383,4.2904594,0.11442006,0.7439,0,0,4,1,0,3,1,0,0,1,0,0,1,0.045876,3.13944,0.301355,0.639567,0.14044443,0.00640588,23.85382,-0.02298509,0,25,0.10948655,1,0,1,6.4583383,4.2904594
502,2018,K70,立信,王志勇,2,0,7.591357,5.3082677,0.1019687,0.709,0,1,8,1,0,21,0,0,0,0,1,0,1,0.183224,0.296515,1.42287,0.472495,0.07273041,0.10296981,20.020261,-0.21064303,0,25,-0.03549665,1,1,0,6.8982099,4.6151205
503,2018,I64,大信,孙梅林,2,1,7.4639366,4.6151205,0.05791284,0.38483333,0,1,1,0,1,8,0,0,1,1,0,0,1,-0.14739,0.130807,11.9388,0.064367,0.01426326,0.01213863,20.9704,-0.48106911,1,25,-0.01810533,1,0,0,6.7707894,3.9219733
507,2017,G55,立信,蒋洁纯,2,1,7.2562972,4.4426513,0.05998589,0.3571,0,1,7,1,1,3,1,0,0,1,0,1,1,0.028042,0.735948,1.04158,0.477613,0.07254596,0.00896339,22.500791,0.03304072,0,24,0.061915,1,1,0,6.5631501,3.7495041
507,2018,G55,立信,蒋洁纯,2,1,7.0833878,4.1588831,0.05369128,0.3517,0,1,8,1,1,4,1,0,0,1,0,1,1,0.028223,1.31236,0.828338,0.522906,0.07565516,0.00984977,22.64586,0.40541319,0,25,0.05536339,1,1,0,6.3902407,3.4657359
509,2018,C29,大信,王文春,2,1,6.3750248,3.7376696,0.07155026,0.4015,0,1,7,0,0,20,0,0,0,1,1,0,1,-0.245957,0.130807,0.757171,0.885828,0.24802656,0.14229943,20.020261,-0.46043589,1,25,-0.15271617,0,0,0,5.6818776,3.0445224
510,2017,C26,信永中和,徐洪平,2,1,6.6320018,4.3820266,0.10540184,0.73113333,0,1,9,1,0,12,0,0,0,1,0,1,1,0.028177,0.278686,0.631191,0.416092,0.06550116,0.00560833,21.129247,0.12645042,0,24,0.03013482,1,0,0,5.9388546,3.6888795
510,2018,C26,信永中和,刘拉,1,1,5.9532433,3.9702919,0.13766234,0.74452727,0,1,10,1,0,19,0,0,1,0,0,1,1,0.069295,0.620058,0.791112,0.35626,0.07340505,0.04557948,21.118325,0.19746132,0,25,0.14046798,1,0,0,5.9532433,3.9702919
513,2017,C27,瑞华,张芳,2,1,6.8875526,4.4308168,0.08571429,0.75242293,0,1,5,1,1,9,1,0,0,1,0,0,1,0.204072,0.432447,2.3231,0.293382,0.15470094,0.00362917,23.489442,0.11490057,0,24,0.08277065,1,0,1,6.1944054,3.7376696
513,2018,C27,瑞华,张芳,6,1,8.6731708,6.3261495,0.09565366,0.38761578,0,1,6,1,1,10,1,0,0,1,0,0,1,0.067769,0.964236,2.11464,0.326166,0.1432967,0.00283771,23.58188,0.03864591,0,25,0.07269576,1,0,1,6.8814113,4.53439
514,2017,K70,天健,华瑜,2,1,7.1131421,4.3694479,0.06433225,0.75458333,0,1,6,0,0,5,0,0,1,0,1,0,1,0.015616,1.2214,0.931614,0.451933,0.55936346,0.00210783,22.564949,0.52477854,0,24,0.09555864,1,0,0,6.4199949,3.6763007
514,2018,K70,天健,华瑜,2,2,7.0698741,4.1271344,0.05272109,0.77461667,0,1,7,0,0,6,0,0,1,0,1,0,1,0.00662,2.13354,0.632408,0.472779,0.51877246,0.00276567,22.605901,-0.48115676,0,25,0.08057305,1,0,0,6.3767269,3.4339872
518,2018,C27,中审众环,何燕姣,2,0,6.916715,4.6249728,0.10109019,0.4215,0,0,1,0,1,2,0,0,0,1,0,0,1,-0.032096,0.259912,0.646573,0.305737,0.71442352,0.00463076,20.646251,0.14292377,1,25,0.02437347,0,0,0,6.2235678,3.9318256
519,2017,C35,大华,刘广,2,1,7.2786289,4.8202816,0.08557626,0.71407738,0,1,5,1,0,3,1,0,1,1,0,0,1,0.012361,0.703744,2.44492,0.226262,0.24508757,0.00469738,22.998338,0.25637377,0,24,0.0551965,1,0,1,6.5854818,4.1271344
519,2018,C35,大华,刘广,2,1,7.2717037,4.7095302,0.0771369,0.77484722,0,1,6,1,0,4,1,0,1,1,0,0,1,0.033357,1.18065,2.39231,0.245685,0.22211203,0.00484409,23.067235,0.03732119,0,25,0.14380607,1,0,1,6.5785565,4.016383
520,2017,G55,信永中和,肖华萍,1,0,5.7397929,3.912023,0.1607717,0.695,0,1,7,1,1,8,0,0,0,1,0,0,1,0.097552,0.130807,2.52504,0.391237,0.23860242,0.01046063,20.071169,0.16898006,0,24,0.10481218,0,1,0,5.7397929,3.912023
520,2018,G55,信永中和,刘向荣,1,0,5.7137328,3.7376696,0.13861386,0.66733333,0,1,8,1,1,12,0,0,0,1,0,1,1,0.097289,0.215867,1.18283,0.399409,0.08066279,0.01307387,20.259975,0.00973983,0,25,0.21659602,1,1,0,5.7137328,3.7376696
521,2017,C38,信永中和,夏翠琼,2,1,6.610696,4.3307333,0.10228802,0.35314286,0,1,9,1,1,9,1,0,0,1,0,1,1,0.002261,3.19344,1.01692,0.676899,0.29436542,0.00403213,23.493446,0.34092955,0,24,-0.03455199,1,0,1,5.9175489,3.6375862
521,2018,C38,信永中和,夏翠琼,2,1,6.5861717,4.1108739,0.08413793,0.35611111,0,1,10,1,1,10,1,0,0,1,0,1,1,0.002241,5.2438,1.00334,0.66999,0.24710655,0.00399244,23.468086,0.04124071,0,25,-0.0141732,1,0,1,5.8930245,3.4177267
523,2017,C26,立信,黄志业,2,1,6.8057226,4.5108595,0.10077519,0.7530782,0,1,7,1,0,12,0,0,0,1,0,1,1,0.007023,1.16199,1.23904,0.617673,0.53836094,0.00493079,22.294511,0.19919623,0,24,-0.03318738,1,1,0,6.1125754,3.8177123
523,2018,C26,中审众环,邵先取,2,1,7.1739583,4.7273878,0.08659004,0.74733333,0,0,1,0,0,4,0,0,1,1,0,0,1,0.004683,2.85026,0.961673,0.73211,0.60441128,0.00615448,22.678434,0.01382146,0,25,-0.06733412,1,0,0,6.4808111,4.0342406
524,2017,H61,立信,阮章宏,2,1,7.3395377,4.4426513,0.05519481,0.34716667,0,1,7,1,0,11,1,0,0,0,0,0,1,0.041727,0.580358,1.27073,0.419242,0.03347443,0.01429556,22.21348,2.0552244,0,24,0.11494086,1,0,0,6.6463905,3.7495041
524,2018,H61,立信,阮章宏,1,1,6.5220928,2.8903718,0.02885408,0.71,0,1,8,1,0,12,1,0,0,0,0,0,1,0.04756,0.991092,1.8412,0.432239,0.0422996,0.01397801,22.245673,0.10729652,0,25,0.05390231,1,0,0,6.5220928,2.8903718
525,2018,C26,立信,王涛,1,1,6.2363696,3.6888795,0.07827789,0.74267692,0,1,8,1,0,14,1,0,0,1,0,1,1,0.04766,1.64077,0.65016,0.644885,0.24914455,0.00843306,23.316235,0.16491806,0,25,0.02824667,1,1,0,6.2363696,3.6888795
528,2017,C35,瑞华,胡新,2,2,6.8906091,4.4067192,0.08341811,0.74114643,0,1,5,1,0,6,1,0,0,0,0,1,1,0.014879,2.25644,0.965133,0.579048,0.30874476,0.01502978,23.798643,0.60793384,0,24,0.0439838,1,1,0,6.1974619,3.7135721
528,2018,C35,瑞华,胡新,2,2,6.8875526,4.6728288,0.10918367,0.74125215,0,1,6,1,0,7,1,0,0,0,0,1,1,0.032083,2.95204,1.05411,0.614775,0.33192184,0.01407547,23.989482,0.6055128,0,25,0.02418305,1,1,0,6.1944054,3.9796817
530,2017,C34,信永中和,王栋,1,1,6.1590954,2.944439,0.04016913,0.72533333,0,1,2,1,0,9,1,0,0,1,0,1,1,0.0364,1.39851,1.06721,0.378105,0.24708703,0.00926201,22.44953,0.16870807,0,24,-0.03687541,1,0,1,6.1590954,2.944439
530,2018,C34,信永中和,王栋,1,1,6.1882641,2.3978953,0.02885408,0.68828571,0,1,3,1,0,10,1,0,0,1,0,1,1,0.020117,2.2389,1.14239,0.378905,0.27975282,0.00871162,22.440352,-0.05464715,0,25,-0.0214892,1,0,1,6.1882641,2.3978953
531,2017,D44,立信,黄越,1,0,6.381816,3.7376696,0.07106599,0.7204,0,1,7,1,0,23,1,0,0,1,1,0,1,0.022003,1.68895,0.413662,0.541766,0.09781629,0.00195982,22.942328,0.12522197,0,23,0.05446903,1,0,0,6.381816,3.7376696
532,2018,S90,大华,梅京,2,0,7.2145044,4.0253517,0.04120677,0.433,0,1,8,0,0,6,1,0,0,1,0,0,1,0.025035,0.758621,0.42442,0.6367,0.11582209,0.00444392,21.671456,0.10703336,0,24,0.03949607,1,0,0,6.5213572,3.3322045
533,2017,C38,大华,樊莉,2,1,7.4407337,4.4067192,0.04812207,0.38486667,0,1,7,1,1,7,1,0,1,0,0,1,1,0.015261,0.596211,1.33341,0.500873,0.41554055,0.007584,22.197077,0.90549851,0,23,-0.03315723,1,0,0,6.7475865,3.7135721
533,2018,C38,大华,樊莉,2,1,7.5903469,4.8828019,0.06670035,0.77831364,0,1,8,1,1,8,1,0,1,0,0,1,1,-0.340778,1.42483,1.25404,0.622565,0.56940724,0.01533157,21.635655,0.15634446,1,24,-0.01566188,0,0,0,6.8971998,4.1896547
534,2017,C27,立信,孙玮,2,0,7.2056352,5.365976,0.15887157,0.38133333,0,1,9,1,0,8,1,0,0,1,0,0,1,0.032032,0.355121,1.21005,0.358626,0.31997878,0.0134453,21.602925,0.31062688,0,23,0.02772098,1,1,0,6.512488,4.6728288
534,2018,C27,大华,王珊瑚,2,1,6.98379,4.7449321,0.10658017,0.71932576,0,1,1,1,1,1,0,0,0,1,0,0,1,0.016364,0.506785,0.78286,0.409483,0.31763365,0.07192446,21.679528,0.01289682,0,24,-0.04248076,1,0,0,6.2906428,4.0517849
537,2017,K70,瑞华,张琳,2,1,7.4860526,5.0238805,0.08524958,0.37537912,0,1,5,1,1,7,1,0,0,1,1,1,1,0.026796,3.4798,0.242438,0.855773,0.71442352,0.00439072,25.139271,2.0552244,0,24,0.09699155,1,1,0,6.7929054,4.3307333
537,2018,K70,瑞华,张琳,2,2,7.1260873,4.7004804,0.08842444,0.7423381,0,1,6,1,1,8,1,0,0,1,1,1,1,0.032946,5.44465,0.242438,0.859335,0.71442352,0.0033273,25.053399,0.25012873,0,25,0.07852813,1,1,0,6.4329401,4.0073332
538,2017,C27,中审众环,周萍,2,1,6.7912215,4.8675345,0.14606742,0.79147619,0,0,3,0,1,7,1,0,0,0,0,0,1,0.113078,0.261335,2.18494,0.345081,0.35726299,0.00501573,24.04479,0.08495779,0,24,0.04171785,1,0,1,6.0980743,4.1743873
538,2018,C27,中审众环,周萍,2,1,6.8384052,4.8441871,0.13612004,0.82041667,0,0,4,0,1,8,1,0,0,0,0,0,1,0.108295,0.394402,1.69732,0.344171,0.39000427,0.01064934,24.136971,0.09844283,0,25,0.08657063,1,0,1,6.145258,4.1510399
539,2018,D44,普华永道中天,郭碧玉,2,0,7.4821189,4.8598124,0.07263514,0.383,1,0,7,0,1,3,1,0,0,1,0,1,1,0.012411,3.25591,0.55231,0.57019,0.06600534,0.00304075,25.018231,0.0287017,0,25,0.08182141,1,0,0,6.7889717,4.1666652
541,2017,C38,北京中证天通,罗东日,1,1,6.3171647,4.060443,0.10469314,0.752,0,0,2,0,0,9,1,1,0,0,0,0,1,0.131403,0.53821,3.34434,0.15437,0.26476535,0.00373783,22.459479,0.12883977,0,24,0.03802473,1,0,1,6.3171647,4.060443
541,2018,C38,北京中证天通,罗东日,2,1,6.9363427,4.0073332,0.05344995,0.362,0,0,3,0,0,10,1,1,0,0,0,0,1,0.067849,0.851575,2.293,0.223124,0.28663071,0.00389138,22.443917,0.00046516,0,25,0.11058859,1,0,1,6.2431956,3.314186
543,2018,D44,天职国际,洪婷,2,0,7.1155821,4.5432948,0.07636068,0.37716667,0,1,7,0,1,5,1,0,0,1,0,0,1,0.022134,3.36986,0.502116,0.501899,0.06593749,0.01544985,24.087104,0.09903994,0,25,0.04731327,1,0,1,6.4224349,3.8501476
545,2017,C26,立信,钱承娟,1,1,6.6618547,4.1431347,0.08056266,0.73712069,0,1,6,1,1,8,0,0,0,0,0,1,1,0.060252,0.55009,1.5865,0.271909,0.11416779,0.00406659,21.735679,0.66432645,0,24,0.09322704,1,1,0,6.6618547,4.1431347
545,2018,C26,立信,史慧,1,1,6.645091,3.912023,0.06501951,0.74267692,0,1,7,1,1,10,1,0,0,0,0,1,1,0.032637,1.01225,0.972921,0.34333,0.10756982,0.00535224,21.863217,0.06525834,0,25,-0.11224928,1,1,0,6.645091,3.912023
546,2017,N77,中汇,邓高明,2,2,7.0475172,4.8598124,0.11217391,0.39466667,0,0,5,1,0,5,1,0,1,1,0,0,1,0.050302,0.626395,0.605784,0.516107,0.29221267,0.00590095,22.801525,1.3443473,0,24,0.03678114,1,0,1,6.35437,4.1666652
546,2018,N77,中汇,邓高明,3,2,7.3858511,5.0998664,0.1016739,0.53777778,0,0,6,1,0,6,1,0,1,1,0,0,1,0.052907,1.35977,0.585794,0.493778,0.28812487,0.01004672,22.853324,0.57174243,0,25,0.0642618,1,0,1,6.2872388,4.0012541
547,2018,C39,瑞华,左志民,3,1,7.4894121,4.9836066,0.08160984,0.75557392,0,1,3,1,0,8,1,0,0,0,0,0,1,0.054428,0.788258,2.04737,0.22516,0.22378809,0.00678599,22.956251,0.41145652,0,25,0.02001599,1,0,1,6.3907998,3.8849943
548,2017,G54,天健,张红,2,0,6.6871086,3.9702919,0.06608479,0.37983333,0,1,9,1,1,17,1,0,0,1,0,1,1,0.058653,0.626007,1.39967,0.21483,0.16870768,0.03127908,21.456275,2.0552244,0,24,0.12731334,1,0,0,5.9939614,3.2771447
548,2018,G54,天健,刘钢跃,2,0,7.1747243,5.0238805,0.11638591,0.38483333,0,1,10,1,0,17,0,1,0,1,0,0,1,0.014458,0.975156,1.16001,0.231998,0.21966661,0.02310132,21.48044,-0.49392922,0,25,0.03051432,1,0,0,6.4815771,4.3307333
552,2017,B06,瑞华,王仲平,2,1,6.8679744,4.9052748,0.14047867,0.75233333,0,1,5,1,0,18,0,0,0,0,0,0,1,0.056342,1.21885,1.66008,0.299799,0.07123589,0.00077767,23.006866,0.33685979,0,23,0.0620861,1,0,0,6.1748272,4.2121276
552,2018,B06,瑞华,武亚琨,2,1,6.8330317,4.5325995,0.10021552,0.76183333,0,1,6,1,0,0,0,0,0,1,0,0,1,0.056613,1.73027,1.86439,0.279271,0.06056202,0.00181713,23.038778,0.02806209,0,24,0.05192662,1,0,0,6.1398846,3.8394523
553,2018,C26,德勤华永,马仁杰,2,1,6.8875526,4.3307333,0.07755102,0.3685,1,0,2,0,0,4,1,0,1,1,1,1,1,0.056116,1.96971,1.36184,0.479588,0.36821613,0.02456586,24.480096,0.07538134,0,25,0.04676529,1,0,1,6.1944054,3.6375862
554,2017,F51,致同,王涛,2,1,6.7615728,4.0943446,0.06944444,0.40683333,0,1,2,1,0,8,1,1,0,1,0,0,1,0.002442,0.29824,0.465543,0.209542,0.08391231,0.00098782,20.876653,-0.01748553,0,24,0.1397525,1,1,0,6.0684256,3.4011974
554,2018,F51,致同,王涛,2,1,6.7557689,4.0073332,0.06402794,0.40683333,0,1,3,1,0,9,1,1,0,1,0,0,1,0.001618,0.515391,0.350527,0.287817,0.11657249,0.01460546,20.961272,0.13188166,0,25,0.07284125,1,1,0,6.0626217,3.314186
555,2017,I65,信永中和,唐静,3,0,7.219642,4.7957905,0.0885798,0.69526667,0,1,5,0,1,4,1,0,1,1,0,1,1,0.029677,0.946952,1.02685,0.537705,0.46392021,0.01268889,23.095358,0.02155443,0,23,0.0320569,1,0,1,6.1210298,3.6971783
555,2018,I65,信永中和,唐静,3,1,7.2654297,4.7273878,0.07902098,0.695,0,1,6,0,1,5,1,0,1,1,0,1,1,0.004419,1.18868,1.06858,0.530334,0.44244578,0.01429252,23.093164,0.10874338,0,24,0.02218038,1,0,1,6.1668174,3.6287755
558,2018,K70,华普天健,董博佳,4,1,7.8387376,5.4971682,0.09617659,0.193,0,0,10,0,0,1,0,0,0,1,0,1,1,-0.019705,0.736347,0.753944,0.509575,0.11657179,0.0634878,21.735963,-0.46953023,1,24,0.16860659,1,0,0,6.4524432,4.1108739
559,2017,C36,天健,刘江杰,2,0,7.0867379,5.0875963,0.13545151,0.72288333,0,1,9,1,0,8,1,0,1,1,0,0,1,0.080103,0.41258,0.967151,0.532298,0.32838232,0.0006453,23.168163,0.03415778,0,23,0.10328245,1,1,1,6.3935908,4.3944492
559,2018,C36,天健,刘江杰,2,0,7.4424927,4.9904326,0.08611599,0.80627222,0,1,10,1,0,9,1,0,1,1,0,0,1,0.062125,0.854727,0.999937,0.546613,0.3215126,0.00255454,23.212196,0.01863286,0,24,0.01014737,1,1,1,6.7493455,4.2972854
560,2018,K70,中审众环,雷小兵,2,1,6.9763481,3.9512437,0.04855275,0.73943333,0,0,4,1,0,7,1,0,0,0,0,0,1,0.037884,1.66987,1.07209,0.483221,0.09136446,0.06304045,23.633923,2.0552244,0,24,0.04382885,1,0,1,6.2832009,3.2580965
564,2018,F52,信永中和,张东鹤,3,0,7.655864,5.2470241,0.08991955,0.24955556,0,1,10,1,0,12,1,0,0,1,0,0,1,0.013683,3.64975,1.31858,0.426423,0.12545564,0.01806535,24.739207,-0.41657013,0,24,0.0717693,1,1,1,6.5572517,4.1484118
565,2017,C26,天健,倪意,2,1,7.1670379,4.7449321,0.08873457,0.37279583,0,1,6,1,1,17,0,0,0,1,0,1,1,0.051638,0.506757,1.50619,0.334427,0.13919562,0.0025309,21.175004,0.5309927,0,23,0.03442834,1,1,0,6.4738907,4.0517849
565,2018,C26,天健,倪意,2,1,6.9622435,4.5108595,0.08617424,0.81518479,0,1,7,1,1,18,0,0,0,1,0,1,1,0.03079,0.795151,2.56612,0.265447,0.15200187,0.04526164,21.107661,-0.49392922,0,24,0.01698093,1,1,0,6.2690963,3.8177123
566,2018,C27,立信,陈克选,2,0,6.9828628,4.5217886,0.08534323,0.75260348,0,1,1,1,0,14,1,0,0,0,0,1,1,0.009898,1.51112,1.28228,0.533162,0.11530145,0.06745751,23.058938,0.35474978,0,24,-0.04923908,1,1,0,6.2897156,3.8286414
571,2017,S90,立信,朱建清,2,0,7.1623975,4.1896547,0.05116279,0.75633333,0,1,7,1,0,22,1,0,1,0,0,1,1,0.008632,1.17815,0.693803,0.442046,0.0996368,0.03916938,22.367892,0.84201917,0,23,0.03271928,0,1,1,6.4692503,3.4965076
572,2018,C36,立信,许国晟,2,0,7.4558767,5.4680601,0.13699422,0.72116667,0,1,8,1,0,3,0,0,1,1,1,1,1,-0.198401,3.27093,0.460032,0.495849,0.17898452,0.00189015,23.161983,-0.47877173,1,24,0.04267435,1,1,0,6.7627295,4.774913
584,2018,C35,天衡,张阳阳,2,1,6.7393366,3.871201,0.05680473,0.405,0,0,8,0,0,2,0,0,0,1,0,1,1,0.026554,1.16697,0.607503,0.599849,0.3042619,0.01756862,22.226188,0.51599223,0,23,0.04540739,1,0,0,6.0461894,3.1780538
586,2017,C39,中兴财光华,赖珊柳,2,1,7.1808312,4.8828019,0.10045662,0.3265,0,0,1,0,1,2,0,0,0,1,0,0,1,0.001688,0.161655,1.35561,0.531551,0.52646566,0.0404923,20.144664,-0.1420816,0,22,-0.05049069,1,0,0,6.487684,4.1896547
586,2018,C39,中兴财光华,梁涛,2,1,7.3072023,4.634729,0.06908115,0.3575,0,0,2,0,0,1,0,0,1,1,0,0,1,-0.003116,0.267813,1.29882,0.564357,0.59557325,0.04256135,20.211428,0.09318457,1,23,-0.00660171,1,0,0,6.6140551,3.9415818
587,2017,C41,大信,闫秀敏,3,1,7.4477513,4.8598124,0.07517483,0.50383333,0,1,6,1,1,21,0,1,1,1,1,1,1,0.030763,2.42673,0.794662,0.725332,0.1359704,0.01282404,24.308903,0.10727246,0,21,0.03309422,1,1,0,6.349139,3.7612001
587,2018,C41,大信,曹斌,1,1,6.1420374,4.0943446,0.12903226,0.76333333,0,1,7,1,0,22,0,0,1,1,0,1,0,-0.09893,6.22295,0.587572,0.78634,0.18003261,0.0194704,24.159108,-0.10412369,1,22,-0.09783013,0,1,0,6.1420374,4.0943446
589,2018,C29,众华,徐灵玲,2,2,6.8679744,4.7273878,0.11758585,0.7415,0,0,6,0,1,8,1,0,0,0,0,0,1,0.008412,4.03468,0.71922,0.674157,0.16103589,0.00763815,23.072859,-0.01929478,0,22,0.06995348,1,0,0,6.1748272,4.0342406
590,2017,C27,天职国际,刘敦,2,1,6.9047508,4.4773368,0.08826479,0.39133333,0,1,9,0,0,9,0,0,0,0,0,0,1,0.011337,0.233436,2.78713,0.332371,0.09030443,0.00175154,20.588289,0.0823183,0,21,-0.10202643,1,0,0,6.2116036,3.7841896
590,2018,C27,天职国际,刘敦,2,1,7.0578979,4.6821312,0.0929432,0.404,0,1,10,0,0,10,0,0,0,0,0,0,1,-0.046755,0.448685,2.9637,0.290081,0.10502564,0.00174073,20.520658,-0.45912718,1,22,0.00080117,1,0,0,6.3647508,3.988984
591,2017,D44,瑞华,汪进利,2,0,7.1049654,5.0562458,0.12889984,0.38383333,0,1,3,1,0,7,1,0,0,1,0,1,1,0.025695,1.81824,1.1534,0.611733,0.14910675,0.00230133,24.174785,0.20105864,0,21,0.05281516,1,1,1,6.4118183,4.3630986
